"yPy3KUeGIpXkwkC","@yPy3KUeGIpXkwkC","チャイ @yPy3KUeGIpXkwkC 非モテであっても魅力を高めて最短でモテる男になるための知識、マインドを公開します。登録者限定プレゼントをゲットできる公式LINEはこちら→https://lin.ee/Z5EHu5A","この内容エグすぎです。 無料でこの規模の情報。 見習わせていただきます。","2.7万 ","715","2","1"
"nakamoto_saki","@nakamoto_saki","さき| 幸せ育てるカウンセラー @nakamoto_saki 【自分が大事と思えるマインドセットを発信】カウンセリングルームプロペラ代表|NLPトレーナー、精神保健福祉士、心理カウンセラー|家族との関係、愛着障害で悩んだ過去|自分の気持ちにフタをしがちなあなたの力に|カウンセリング歴8年｜リプまたはDMで気軽にご相談ください。","この次の日に父は自分で決めて入院しました。去年の暮れでした。 そして今朝、旅立ちました。 なんかあっという間な気もします。  しばらくTwitterから離れます。 戻ったらまた仲良くして下さいね。…92歳、大往生…なのかな。","549 ","-","-","-"
"yukiyuki_kiryu","@yukiyuki_kiryu","桐生由紀/Authense/代表社労士/ベンチャー・IPO支援/社外役員/男の子3人ハイキャリママ @yukiyuki_kiryu スタートアップベンチャー支援/人事顧問/IPO支援/女性社外役員/Authense社労士法人代表 兼 法律事務所ボードメンバー/元専業主婦・シングルマザー→ベンチャー再就職→管理部長・人事部長キャリア14年/男3人ハイキャリママ/家庭や育児を理由に「自分の人生やキャリアを諦めない」日経xwomanアンバサダー","素敵な取り組み。会話することで、少しでも不安が解消されることを願います。","6774 ","371","14","1"
"ma510_happier","@ma510_happier","なおと|寄り添い自分軸コーチ（社労士×メンタル・キャリア） @ma510_happier ♪ いつからでも自分軸でイキイキ♪/20年超のメンタル不調を一気に解決した覚醒をトータルサポート/メンタル(ACT療法)社会保障.自己理解.やりたいこと.副業起業支援/北野→京都大→大手安定IT職で撃沈→安定起業/個人向け社労士/NPO活動も/歌とDQW好き/https://lit.link/ma510happier",". 〈人生に集中しよう〉 素敵な自分になりたい方、嫌な思考だけに時間を使うのは良く無い。悩むだけ、不安になるだけは負の連鎖です。悩むのではなく考えること、自分を認めてあげて行動してみることがあなたの人生です！幸せは妄想だけの中にはありません  #おは戦50320mg ","8643 ","837","135","11"
"Ojukenpapa2021","@Ojukenpapa2021","補欠の上 @Ojukenpapa2021 お子が小学校受験を終え、余生をすごしているアカウント。共働き激務の悲哀、教育、美味しいご飯、あたりをつぶやくことが多いはずです。","やはり来世は地主！  地主が「AIに奪われない職で良かった」と言っているのを目撃しすごい感情に襲われてしまった「土地は永遠…」「階級の固定化が進むのか」","1842 ","785","9","0"
"yoshino_3773","@yoshino_3773","よしの@怒りを言語化し笑顔の日常へ @yoshino_3773 【自分の本当の気持ちを言語化しよう】 怒りと上手に付き合うことが自信への一歩/他者の怒りに敏感で毎日不安な日々を送る/自分と向き合い想いを言語化/感情コントロールできるようになり心軽やかに/怒りを知り笑顔いっぱいの日常を一緒に目指しませんか","何のために生まれてきたのだろうと考えることありませんか？沢山の情報やモノが飛び交う中、自分の目的が分からなくなってしまう人も少なくありません。人はその字のごとく支え合っていて、誰かを喜ばせるために私たちは生きている。そのために仕事をしたりして今を生きているのかもしれませんね","1910 ","314","63","5"
"Tokusuke4","@Tokusuke4","とく@心穏やかに生きる @Tokusuke4 【幸せは気付きから】心穏やかに強く生きる思考法を発信 | フォローすると「人生の幸福度」が上がります | 超ブラック建設業界から転職３回でGAFAの管理職へ | 固ツイは人生をかけた夢 |フォロー励みになります。","僕の夢は1人でも多くの人に自分の強みや価値を見つけてもらい笑顔にすることです。そのサポートを「強み発掘コンサルタント」としてお手伝いさせてください！  僕がこれまで歩んできたストーリー。｜たくやん #note","2649 ","29","1","1"
"zousanwarai","@zousanwarai","ぞう塾長 @zousanwarai 『継続アカデミー』塾長 ｜42歳｜#死ぬ前に続けていればよかったと後悔する｜継続が苦手な人に継続の「コツ」を伝えます｜継続の良さを毎日6:00に発信｜今話題の誰もやらなかった９人執筆note「春～もう人間関係で悩まない～」大好評発売中(固定ツイート)｜次回""夏""リリース決定｜お仕事、お悩みはDMへ","何となく「続かない」を続けていた私。いままた襟を正しました。継続しない先の未来に何があるのか？ぞう塾長 @zousanwarai  のツイートで一度確認すべし！！！最後のは本当に震えるヤバさです。今日！いや、今スグ！動きたくなる。","1.9万 ","214","2","1"
"Tatsunon09","@Tatsunon09","けんじ@SNSマーケター @Tatsunon09 本業はごく普通の会社員｜家族を幸せにするため副業開始│本業とは別に副収入として毎月30万円以上得られるまでに成長│ 僕をフォローするとPC１台で現在の収入を圧倒的に超える知識とスキルが得られます 初心者でも「マネすれば集客できる仕組み」が全て用意されている環境があるので誰でも集客できるようになる。","衝撃が走った『完璧より前進』の友人の言葉。  ｢これは真理なんだが、完璧を求めると1％の詰めにありえないくらい""労力""をつかう｣  ｢だから70点ぐらいので良しとして次のチャレンジした方がいい！｣  めっちゃ納得！  ｢でも、これがなかなか出来ねぇんだ！｣  さすが、万年平社員もっと納得した(笑","1505 ","970","261","73"
"tutiyak","@tutiyak","土屋幸太郎＠土屋薬局｜子宝漢方と痛みしびれ耳鳴り @tutiyak 薬剤師・不妊カウンセラー。未病を防ぐ、季節に応じた食養生、薬膳、ツボ、中医学の漢方養生、心の持ち方。健康のヒントを呟きます。土屋薬局の子宝相談では妊娠出産1028件(2004~2022年)私自身４２歳で結婚して52歳で念願の子宝、パパになれた経験を活かして薬剤師の妻と一緒に店頭で相談にあたっています。","【朝のお目覚めに頭皮マッサージでリフレッシュ！】  頭のてっぺんにある百会というツボは、気分をすっきりさせたり、目覚めをよくする働きがあります。  百会に向かってシャンプーをするような感じで、両手の腹で頭皮をジグザグにマッサージします。  血行がよくなり、ぼんやりした頭がスッキリ！","6.5万 ","304","50","6"
"klilyn02241","@klilyn02241","浅川 英明|人生が変わる心理学 @klilyn02241 自己肯定感がアガる方法を発信/カウンセリング実績50名以上、110件|3,000件のクレーム対応→鬱病→ベストセラー作家の山根洋士氏に師事→自己肯定感を取り戻す→人間関係が楽に→スキな仕事で月収2倍/メンタルノイズ心理学協会カウンセラー×心理学でラクに痩せるダイエット講座主催|家族大好き|週1","高校3年の夏。両親の離婚。学費のアテがない。正直、終わったと思った。あれから18年。全く別の人生になった。全てのきっかけが自己肯定感。庭付きの家にクルマ。ウッドデッキでの日向ぼっこがこの上なく幸せ。最悪があったから頑張れた。最高の人生は今から作れる。リプは「取り戻す！」でOK！","648 ","385","47","7"
"xxxmiucameraxxx","@xxxmiucameraxxx","miu @xxxmiucameraxxx 好きなものを感じたままに??? 【】?自然＊Disney #Bリーグ #千葉ジェッツ #STARJETS #越谷アルファーズ #Bチア #3x3 ＊バスケ垢&写真垢さんフォロバします被写体様以外の無断転載禁止",". #千葉ジェッツ #JohnMooney 選手 . お誕生日おめでとうございます 25歳！若！！ こんなに若くてこんなにいいプレーができるなんて これからも頼りにしてます . 最近現地行けてないから早く行きたいな また生で素晴らしいプレー見れるの楽しみにしてます . #Bリーグ #写真","4868 ","365","51","0"
"yajuyo_m","@yajuyo_m","ゆる1y3m @yajuyo_m 33歳激務社畜フルタイムワーママ（4月から正社員＋業務委託＋個人事業）/ハッピー野郎/非認知能力ゆる知育/精神衛生のためフォロバ交流深めてからFRBご自由に。掲載する全ての文章・イラスト・図は無断転載禁止。リンク先にAmazonアソシエイト、楽天ROOMなど活用します。","というわけで朝からゆっくりお風呂入ってる入浴剤入れてる  夫は今日コワーキングスペースで仕事、私は有給消化なので娘と大きめの公園に行くよー！！  キッチン付きお宿なのでお風呂上がったら娘の朝ごはん作る笑","4554 ","573","22","0"
